Order Date,Sales,Profit
17-10-2021,95.64,-14.46
27-09-2023,107.82,20.46
22-11-2021,90.936,4.536
26-11-2023,325.8,48.87
18-09-2023,293.52,129.12
18-11-2021,298.62,44.73
06-02-2023,132.5925,11.0925
31-10-2024,272.28,100.68
13-09-2024,259.05,124.2
07-11-2021,87.12,22.62
09-08-2021,333.84,56.64
16-10-2022,720.36,0
13-09-2023,180.2262,-28.5138
19-06-2022,224.82,6.72
17-07-2024,223.83,-67.17
24-07-2024,390.582,30.312
24-10-2022,303.84,130.56
16-03-2023,178.32,65.88
06-05-2023,307.0494,-73.1106
11-09-2023,308.259,95.739
08-05-2023,140.13,64.44
14-12-2021,374.76,149.76
06-09-2024,510.12,50.94
12-11-2022,414.9,124.35
17-04-2024,103.2,44.34
31-12-2024,300.24,84.06
25-09-2023,161.514,51.984
23-08-2023,362.88,-36.48
02-04-2021,3195,1150.2
01-12-2022,316.8492,13.0092
27-03-2022,208.656,88.056
07-08-2024,571.32,251.28
22-08-2023,204.93,18.36
18-02-2024,222.618,-157.902
02-04-2024,86.3052,-53.8548
07-10-2023,775.62,224.91
11-10-2023,190.08,-53.28
24-11-2023,369.45,84.96
29-07-2024,1252.3455,437.5455
28-08-2023,180.144,36.024
19-05-2023,190.32,53.28
03-07-2023,144.99,12.96
11-01-2021,333.6903,13.4703
17-12-2021,277.0374,19.9974
23-08-2024,300.51,50.07
03-12-2022,123.753,32.793
26-03-2024,150.66,9
04-05-2023,100.56,35.16
03-06-2021,350.649,31.149
13-06-2022,484.5114,151.0314
19-09-2024,317.331,123.291
02-04-2024,110.4855,-30.3645
11-02-2024,52.731,9.891
20-11-2024,484.596,102.276
01-05-2024,275.13,16.47
21-11-2022,122.616,-59.304
22-02-2023,262.86,21
27-10-2024,109.32,12
22-11-2022,334.125,-33.525
07-10-2021,114.45,12.45
02-08-2022,368.226,126.756
14-11-2024,46.305,16.905
15-05-2023,203.22,46.71
07-03-2022,136.485,37.845
14-11-2024,115.992,14.172
05-10-2022,121.05,-14.55
16-01-2023,180.6,51.9
31-01-2024,217.89,55.59
14-11-2021,193.9902,-61.1298
07-10-2024,402.246,8.856
25-04-2023,362.46,36.12
06-04-2023,158.22,26.34
24-05-2021,81.9,27
11-09-2024,249.75,114.75
18-06-2022,444.312,-89.028
13-02-2024,153.9,12.3
06-06-2024,752.9193,-131.6007
22-06-2021,132.111,58.671
03-08-2022,177.849,74.949
26-11-2024,511.65,51.03
25-06-2023,138.6,59.43
14-01-2022,271.44,62.4
23-09-2021,190.2,34.2
31-08-2021,60.6315,4.3815
31-12-2022,241.32,82.02
19-09-2023,118.272,-43.008
20-05-2023,289.35,54.9
20-10-2024,137.538,16.578
31-05-2024,339.12,135.6
24-06-2021,166.32,-7.44
09-08-2024,539.04,183.27
11-09-2024,219.75,35.1
28-11-2021,454.08,-107.4
14-10-2024,152.1,-36.54
22-03-2021,394.065,75.015
20-12-2023,69.3,16.62
23-07-2023,314.16,94.08
16-03-2023,202.2,70.68
21-02-2024,384.48,-123.12
23-06-2021,151.548,18.588
11-09-2023,146.88,2.88
31-08-2023,1584.0783,-102.2217
10-10-2024,162.576,-65.064
02-12-2021,644.88,309.48
23-03-2021,136.5147,26.4147
19-01-2022,235.05,82.2
05-06-2022,367.47,14.58
10-04-2023,313.74,15.12
13-09-2023,221.5353,26.6853
22-10-2021,499.68,139.68
31-05-2024,342.495,27.315
16-05-2022,148.5,4.32
01-11-2021,323.46,138.96
19-12-2023,414.03,169.74
20-10-2024,436.0728,-149.4072
24-07-2022,166.8051,1.9251
02-08-2021,90.3,38.82
24-06-2023,440.964,-44.196
04-11-2024,130.23,32.49
18-12-2022,293.382,22.752
09-10-2024,302.625,-36.375
08-10-2023,190.17,68.4
18-08-2021,262.14,73.38
19-01-2022,332.64,132.84
22-06-2021,239.112,-16.008
30-12-2022,455.868,45.558
08-07-2024,109.674,-7.326
29-10-2023,1171.53,195.18
06-05-2024,99.42,31.8
25-06-2023,152.496,16.896
10-08-2022,1214.22,339.78
08-09-2022,662.4396,-71.9604
08-05-2024,263.73,-179.37
21-02-2024,364.2975,67.9275
16-12-2023,418.818,40.338
02-09-2022,448.65,107.55
15-09-2021,263.52,60.48
13-07-2023,75.384,4.104
16-04-2022,154.38,5.58
26-09-2024,162,38.88
06-12-2023,286.5,-194.85
01-06-2023,151.65,53.01
07-06-2023,218.844,-21.936
14-11-2021,1356.8328,335.5128
10-06-2023,128.304,5.634
14-08-2022,257.7,25.65
24-05-2022,130.41,28.77
17-05-2023,75.744,-11.376
18-12-2024,266.22,69.18
26-08-2024,309.54,-49.56
20-08-2024,155.85,4.65
27-11-2022,151.2,0
10-05-2023,119.808,-10.032
30-03-2021,226.125,-24.255
24-01-2024,232.47,-112.56
01-04-2024,104.436,46.416
15-01-2023,122.4,0
22-08-2023,206.85,0
29-05-2023,264.9384,99.6984
17-06-2024,88.563,-71.937
01-05-2023,333.6,19.98
10-06-2023,515.5794,37.2594
31-01-2022,440.64,39.09
05-09-2022,243.8208,-44.1792
27-03-2024,362.85,32.64
26-04-2022,197.76,43.44
18-08-2024,264.5958,-58.1742
07-10-2023,126.5382,29.4282
10-12-2024,119.556,-15.984
02-08-2024,67.14,5.34
22-10-2023,264.87,26.46
16-10-2024,123.8526,7.4526
09-08-2024,216.3294,-113.3706
20-06-2024,236.97,-102.78
22-11-2022,299.295,-6.705
31-08-2021,138.645,56.895
03-08-2021,329.76,-12.42
06-12-2021,245.76,103.2
11-01-2024,169.308,8.448
28-03-2024,599.28,17.88
25-09-2024,175.824,-140.886
11-11-2021,68.2011,10.6011
16-08-2023,212.706,28.206
03-05-2023,203.6322,36.7722
08-06-2022,239.22,-100.71
03-01-2021,211.1805,-70.3995
26-12-2023,282.18,121.32
19-11-2023,165.42,55.14
07-03-2022,263.736,-114.444
03-09-2024,181.818,-27.342
04-01-2024,168.72,84.24
07-05-2022,197.4942,5.2542
01-11-2023,660.288,-115.572
24-10-2022,258.852,-0.108
30-08-2021,146.16,8.64
09-09-2023,246.105,8.055
11-01-2023,128.466,22.836
24-05-2021,82.44,37.08
04-06-2024,209.34,33.48
15-01-2021,149.9712,-49.3488
15-01-2021,51.3774,-0.0126
12-08-2023,163.5,37.59
15-11-2022,124.3755,16.3755
18-02-2024,127.89,28.95
24-12-2022,176.43,22.92
31-07-2024,287.28,-191.52
23-12-2024,162.54,17.82
28-10-2022,168.03,20.16
27-11-2024,240.336,-136.224
09-12-2021,214.65,48.33
12-07-2022,474.444,-52.716
15-03-2022,282.0672,-3.4128
30-01-2023,207.6,41.4
01-10-2024,247.32,2.46
25-09-2022,105.48,31.56
14-04-2021,105.6,39
14-06-2023,278.64,55.62
19-07-2022,466.956,-109.074
30-05-2022,381.591,80.541
11-02-2024,68.175,15.825
16-06-2024,91.665,-42.315
22-04-2024,99.96,25.83
22-08-2022,259.605,72.585
15-09-2023,110.88,16.62
15-11-2021,208.44,-24.36
04-08-2023,321.9426,-168.6474
27-08-2023,110.5062,-1.3338
24-05-2021,170.04,16.98
22-11-2022,92.88,36.12
10-12-2023,248.64,84.48
08-07-2021,213.84,27.78
17-10-2021,185.0175,-7.4025
27-12-2021,160.356,-13.524
31-05-2023,71.19,21.33
22-07-2023,129.8871,-46.6029
30-04-2024,276.885,18.375
24-03-2022,111.051,29.601
11-11-2023,174.204,69.564
26-12-2023,400.32,112.08
05-03-2022,117.666,40.506
10-07-2023,209.52,83.7
07-05-2024,222.615,32.115
10-05-2022,769.65,384.72
01-05-2024,47.52,23.28
28-07-2021,273.18,46.44
17-01-2024,418.05,79.38
11-03-2024,166.68,18.33
22-03-2021,58.17,15.69
30-11-2022,717.4764,146.5164
02-08-2024,336.36,117.72
19-10-2021,340.08,33.96
18-04-2022,250.992,25.092
16-07-2024,219.9,109.92
10-05-2022,166.68,30
30-11-2021,101.1936,13.3536
19-06-2024,875.16,-493.32
01-12-2022,344.16,13.68
19-10-2022,444.51,213.3
20-11-2023,363.825,133.245
11-09-2024,308.46,86.34
08-05-2022,512.91,0
03-07-2023,265.74,10.62
14-06-2023,215.04,53.76
04-07-2021,248.9004,35.9604
06-02-2023,203.904,2.244
10-01-2023,169.38,81.18
21-09-2022,124.875,49.875
18-08-2024,428.22,111.33
10-01-2023,142.74,39.96
06-11-2024,317.574,10.554
19-11-2023,99.144,24.084
04-11-2024,170.424,-108.036
26-04-2022,206.16,20.52
07-02-2021,278.16,133.44
06-04-2023,175.92,73.86
21-04-2024,301.89,3
07-06-2023,460.356,-49.584
26-03-2023,311.76,105.84
08-05-2024,322.974,-0.006
18-05-2021,192.6324,39.5424
04-05-2021,82.044,-32.676
29-08-2021,310.554,-24.156
11-01-2024,349.32,83.82
24-01-2021,420.42,147
14-11-2024,121.8855,48.3855
29-12-2024,214.515,16.485
13-08-2023,173.25,45
09-07-2024,177.876,-0.084
07-05-2023,225.6,58.65
17-09-2023,84.132,18.672
17-08-2022,855.45,205.2
10-06-2023,478.764,-0.036
11-07-2023,321.492,-114.588
14-11-2024,241.434,101.934
02-08-2022,249.264,71.964
20-03-2024,245.13,85.77
18-04-2022,260.415,8.565
19-02-2024,154.3752,-68.6448
13-02-2024,274.4658,-67.3542
24-04-2024,263.412,99.432
06-03-2024,373.68,-4.32
28-10-2021,396.78,166.62
08-05-2023,84.4608,-17.2992
17-12-2024,143.532,19.092
02-05-2024,448.6344,-355.6056
22-12-2022,133.893,22.113
21-09-2023,253.746,16.896
31-05-2023,96,6.72
17-06-2024,327.3,150.54
01-05-2024,767.34,22.86
26-03-2024,100.0611,19.1511
09-04-2024,230.526,66.546
21-02-2024,246.48,55.38
22-10-2023,127.656,45.306
22-01-2023,99,7.92
16-03-2021,49.5,0.36
15-12-2021,125.82,-113.31
13-06-2021,218.76,6.48
25-11-2023,309.042,-20.658
17-09-2023,167.28,70.2
28-11-2023,634.23,-49.47
22-05-2023,174.12,1.68
12-05-2024,211.62,10.56
25-01-2024,185.46,59.07
03-09-2024,79.8,1.47
06-09-2021,282.948,61.908
07-08-2022,227.8314,-14.7486
09-12-2021,235.332,81.012
02-09-2021,80.1,39.24
30-05-2024,193.104,-51.576
26-06-2022,202.0635,-7.3365
01-12-2024,500.22,190.08
06-02-2023,313.5204,-30.0996
21-09-2022,103.68,5.76
26-06-2023,293.7,146.7
28-06-2023,192.2382,-52.7418
22-10-2024,291.456,58.266
03-11-2021,244.2069,-116.3031
09-08-2022,94.5,40.59
22-06-2022,224.82,6.72
22-12-2021,121.2,42.24
06-03-2022,141.912,-7.938
12-01-2022,161.109,-27.291
23-11-2021,250.4046,47.9646
30-11-2023,93.7236,-4.5564
11-07-2023,256.77,69.12
17-06-2024,460.08,13.8
07-09-2024,321.03,73.8
06-09-2022,258.93,-48.39
20-08-2022,726.39,101.64
14-08-2024,243.8424,-202.4376
09-06-2021,259.146,-28.794
23-12-2021,279.576,-147.444
25-01-2024,771.39,154.17
03-09-2024,742.59,267.3
04-10-2024,180.6,73.92
24-10-2024,169.068,-39.432
02-01-2023,292.8,20.4
06-09-2023,175.68,40.32
22-07-2023,338.04,94.5
31-08-2024,86.76,22.5
26-10-2021,90.18,-63.18
09-12-2023,229.2,36.66
03-07-2023,105.6,39
08-01-2024,98.8875,-0.0225
13-12-2022,79.506,13.146
07-01-2023,328.698,-14.622
29-10-2024,131.4876,25.1676
05-05-2024,99.954,16.614
17-07-2024,78.327,6.957
30-10-2023,104.112,20.772
07-04-2024,247.212,109.872
01-09-2022,243.54,104.49
27-01-2024,333.48,110.04
21-02-2021,183.951,75.591
06-02-2023,170.1168,63.4368
07-03-2024,161.352,-7.368
03-09-2023,249.84,69.84
09-04-2024,262.872,8.712
05-09-2021,264.9942,-17.1258
29-06-2022,146.88,23.49
27-08-2024,184.0902,-159.8898
06-10-2024,136.404,24.174
12-08-2023,173.46,48.51
16-02-2023,211.68,86.76
12-02-2023,241.65,21.69
13-12-2021,72.09,-4.86
30-11-2023,254.16,50.76
15-04-2021,261.24,101.88
10-08-2022,192.1284,4.5684
28-11-2021,191.28,34.32
12-06-2023,123.543,-84.057
26-12-2024,178.884,-98.406
19-04-2021,132.03,54.09
10-12-2023,273.915,-241.065
29-03-2022,55.8,-42.48
06-12-2022,182.898,69.078
13-09-2023,181.44,24
10-03-2024,125.685,1.335
29-06-2021,110.5062,-1.3338
23-01-2022,159.894,15.174
19-08-2023,461.106,133.206
13-06-2024,182.4048,-106.7952
03-10-2022,172.08,6.84
27-12-2021,251.0676,-31.8924
04-03-2024,90.981,-23.229
24-09-2024,549.54,-338.94
13-09-2023,119.88,-4.02
24-10-2024,160.2,35.1
09-05-2022,286.092,104.832
28-12-2022,241.2774,-68.9826
20-06-2022,117.072,39.492
25-11-2021,352.98,158.76
23-03-2023,49.104,-34.866
27-12-2021,222.855,-34.905
16-09-2024,206.9535,31.8135
30-03-2024,130.56,50.88
14-07-2024,116.235,10.305
03-03-2021,731.07,160.83
21-10-2024,295.05,123.9
06-12-2023,101.01,15.12
31-08-2021,93.18,23.28
10-12-2021,228.48,13.65
26-10-2022,131.0058,21.4758
12-11-2024,124.14,43.44
26-12-2021,159,31.8
29-09-2024,94.5,-21.45
20-10-2024,259.4712,49.7112
03-06-2021,160.866,1.746
27-07-2021,267.3,-26.82
02-09-2021,174.33,27.81
19-06-2023,381.78,91.62
28-08-2023,219.78,9.63
26-07-2023,133.596,48.876
25-09-2024,427.14,187.92
17-10-2024,389.28,19.44
07-04-2022,124.68,3.72
07-09-2022,508.4082,-18.4518
21-12-2021,301.041,-39.969
31-07-2022,235.6965,88.5465
02-07-2024,162,38.88
01-05-2023,173.124,53.844
01-11-2022,300.024,123.264
04-08-2021,101.64,33.39
10-07-2023,71.64,12.78
14-05-2022,145.5,17.4
17-05-2022,141.912,-12.648
11-08-2021,139.14,15.3
01-01-2023,242.25,12
28-12-2021,61.02,23.76
15-02-2024,221.832,91.032
09-10-2022,414.72,8.28
07-09-2024,249.06,12.42
31-05-2024,248.937,-61.323
16-12-2023,106.8,23.4
23-05-2024,142.9758,48.2058
06-08-2024,107.595,3.495
06-02-2022,56.943,25.263
02-10-2024,310.14,43.38
07-03-2023,206.658,41.298
08-12-2024,162.4476,52.7676
06-11-2023,158.6025,-83.9475
16-04-2022,143.0754,51.6954
05-06-2022,339.48,27.12
23-01-2022,86.4174,25.9974
02-08-2022,91.92,26.64
20-11-2023,177.768,7.848
18-08-2024,325.68,123.72
14-10-2023,251.64,12.51
03-05-2021,423.24,21.12
29-06-2022,119.85,34.65
26-12-2022,150.255,25.035
26-12-2024,342.624,61.884
14-06-2021,205.74,-5.52
29-10-2024,136.1781,-23.0319
12-02-2023,407.04,0
10-12-2021,350.07,147
21-02-2021,179.46,69.93
13-06-2023,89.1918,-0.0282
27-06-2021,133.5,65.4
09-01-2021,176.6808,-156.6792
24-06-2021,268.596,35.796
29-12-2024,114.156,34.146
05-04-2022,379.809,113.859
26-10-2021,306.774,88.614
27-04-2022,133.02,2.61
28-02-2022,482.328,107.148
14-09-2022,163.5,52.32
31-01-2022,212.49,49.53
24-01-2021,219.96,8.76
16-12-2024,147.888,-4.992
23-06-2024,92.934,12.384
30-12-2024,232.4133,-107.0667
25-11-2021,209.1,44.25
22-08-2023,293.16,123.12
01-11-2021,255.45,28.05
30-08-2023,286.47,117.45
23-12-2023,451.8,99.3
25-04-2023,167.37,81.9
10-07-2024,150.894,41.814
29-06-2021,166.6557,-26.1243
04-11-2024,167.34,-83.7
20-05-2023,110.916,45.516
30-06-2022,284.634,37.884
23-08-2023,256.932,45.672
05-09-2021,68.94,-63.54
09-01-2024,336.528,74.688
07-11-2023,253.53,9.99
28-02-2024,170.28,23.76
06-10-2024,348.66,146.4
23-10-2022,195.1884,-48.0816
13-03-2024,62.4,25.56
25-08-2024,78.9828,10.4628
09-08-2023,102.54,18.42
09-12-2021,271.3554,17.4954
24-06-2024,146.52,40.95
06-04-2022,227.4,49.95
14-08-2024,163.98,0
09-11-2021,137.2986,23.0886
26-11-2024,223.68,46.8
11-09-2022,87.8316,-24.9684
12-05-2022,248.58,77.04
18-06-2024,345.597,9.867
02-09-2021,86.4,12.96
23-01-2022,146.88,2.88
23-04-2023,483.462,10.542
27-03-2022,127.44,19.8
15-02-2021,136.935,-1.845
19-08-2024,85.5,34.2
15-06-2023,188.7,88.5
13-09-2024,63.84,8.88
20-03-2024,159.3,27
19-08-2024,218.025,-24.225
14-02-2021,253.95,76.05
12-11-2024,360,169.2
18-10-2023,187.83,33.75
12-11-2024,297.84,0
19-12-2024,171.828,20.988
13-04-2022,205.6491,-27.2709
04-11-2024,201.816,-10.104
07-01-2023,302.616,94.116
23-12-2021,243.18,89.94
29-07-2024,295.8,70.92
12-01-2022,166.56,76.56
01-12-2024,237.72,52.29
13-09-2023,329.4,131.76
13-11-2022,250.68,112.8
18-11-2024,196.65,82.5
28-04-2021,298.62,44.73
21-12-2021,145.89,18.96
22-03-2024,168.8625,35.9625
15-10-2022,253.8,109.08
21-10-2023,164.88,54.36
20-06-2022,106.32,30.78
16-12-2021,167.16,73.44
03-03-2023,205.9038,22.4838
07-11-2021,107.55,51.57
15-08-2021,191.73,57.33
18-02-2024,101.97,13.59
20-03-2022,326.97,76.17
17-10-2022,498.528,171.648
16-03-2021,158.76,50.76
21-02-2022,124.14,43.44
25-06-2024,70.2,5.46
23-03-2023,104.6925,-5.6475
18-08-2024,162.864,68.664
29-08-2021,97.776,-26.124
12-08-2024,178.119,-15.861
04-09-2024,117.288,32.238
11-03-2024,137.16,26.01
12-11-2024,126.27,56.79
03-09-2023,113.1975,-27.2025
18-12-2023,181.92,39.96
30-03-2021,248.274,57.294
11-07-2022,76.08,12.12
04-08-2021,109.6845,6.4845
11-01-2021,187.5735,2.4735
22-11-2022,149.931,24.921
12-08-2024,99.036,29.706
26-09-2023,318.276,56.406
04-06-2023,235.2,35.25
25-04-2022,97.2,20.4
31-05-2022,401.436,173.916
07-10-2021,220.2,2.16
28-09-2022,182.214,-106.596
16-05-2024,47.844,10.584
11-08-2021,68.28,23.16
13-06-2023,180.792,-12.168
25-04-2023,149.4,67.2
14-08-2023,118.0629,25.8129
11-01-2021,141.57,52.38
11-12-2023,378.45,94.59
22-09-2021,385.02,126.99
25-11-2024,112.509,17.469
18-12-2022,150.012,13.332
22-05-2022,242.109,-16.191
02-02-2022,773.28,162.36
07-02-2023,159.12,60.39
20-12-2023,55.32,13.2
30-08-2021,103.2,44.34
31-05-2024,121.419,49.869
09-02-2022,757.755,-84.195
16-07-2024,171.42,34.26
15-06-2023,329.28,49.35
11-12-2024,52.83,18.99
24-05-2023,134.595,25.065
04-11-2024,105.552,3.492
24-11-2024,82.296,16.416
01-11-2021,98.592,22.152
07-05-2023,83.43,12.96
31-03-2024,98.88,37.56
06-02-2023,543.3507,-481.8393
31-05-2024,212.355,63.705
02-06-2024,82.5,6.6
19-08-2021,51.96,-37.44
21-11-2022,124.056,-53.784
01-09-2021,87.9,21.96
01-12-2022,203.22,46.71
01-12-2021,181.3266,28.7466
17-10-2024,195.72,97.8
08-05-2024,148.56,32.64
11-01-2022,123.48,-51.48
16-05-2024,305.532,-6.828
16-12-2021,275.4198,-93.5802
29-12-2024,245.16,73.44
20-08-2024,110.7702,4.3902
29-07-2021,183.2475,-31.2525
15-12-2024,110.7,12.12
17-09-2023,110.3103,27.1503
09-08-2024,137.136,-0.024
17-09-2024,87.06,0.84
19-12-2022,85.14,21.24
09-01-2023,137.88,-31.32
15-05-2023,111.888,29.808
26-05-2024,192.0288,25.3488
29-11-2023,106.65,-1.44
14-10-2024,475.86,114.18
09-04-2024,170.208,60.408
31-08-2023,72.0606,6.9006
01-03-2021,238.929,62.169
19-09-2023,134.0955,-82.9845
28-12-2022,121.59,44.97
22-06-2022,167.34,41.82
16-09-2021,99.5004,-3.6396
05-11-2024,265.26,13.26
12-10-2021,90.72,17.07
18-08-2024,186.93,29.88
10-01-2023,204.768,6.768
22-02-2023,427.59,128.25
23-04-2023,231.525,43.725
25-12-2023,246.402,-102.378
20-11-2024,291.654,38.874
04-10-2023,165.6516,-4.6284
12-12-2024,130.26,31.26
09-10-2024,144.9678,12.2178
18-09-2022,102.5868,-89.0532
05-12-2021,107.1,13.86
26-05-2024,207.33,-29.07
26-05-2024,66.528,22.128
03-09-2023,208.08,-31.92
11-01-2024,117.5625,-55.6875
26-06-2022,181.989,-10.011
12-04-2022,96.9,26.1
19-12-2024,315.252,41.832
09-05-2023,85.9548,-7.2852
01-11-2022,164.7,65.88
28-02-2024,95.904,-9.666
30-12-2022,261.954,43.614
18-12-2022,137.58,28.86
10-09-2023,314.1135,30.2535
22-08-2024,175.4703,46.5003
20-08-2021,139.68,4.08
24-12-2021,100.008,22.128
06-03-2023,220.185,73.305
24-06-2023,53.76,19.8
25-11-2021,250.614,50.094
08-10-2024,281.151,-95.229
04-07-2022,97.2,20.4
01-03-2021,109.1853,-74.4147
10-01-2023,92.82,45.48
05-09-2022,299.16,68.76
29-07-2023,238.6503,22.7103
06-05-2021,387.36,116.16
25-06-2023,88.965,14.715
09-12-2021,195.534,64.374
09-05-2024,111.84,3.24
18-11-2024,224.82,6.72
30-12-2024,154.953,58.473
16-05-2023,164.7135,63.4935
16-02-2022,170.55,17.01
12-02-2023,189.72,66.36
18-10-2022,90.9,36.36
25-08-2024,99.09,-9.93
24-12-2022,161.04,12.87
07-07-2024,449.3475,-53.9325
24-06-2021,154.278,17.118
11-08-2022,59.88,4.68
19-11-2022,100.5,17.04
28-08-2022,39.852,7.932
05-05-2021,139.032,19.062
30-06-2021,75.87,18.9
18-06-2023,109.9485,-18.7515
22-09-2021,397.74,0
08-11-2023,108.48,45.54
27-11-2022,329.94,13.14
08-09-2024,111.738,-30.582
07-11-2021,1234.56,135.72
02-07-2021,171.288,-39.972
21-07-2021,148.8,46.08
14-08-2023,82.6182,-16.9218
03-12-2023,63.315,5.565
22-12-2024,163.4436,57.0036
17-11-2022,720.3348,-19.8252
14-11-2021,348.93,104.67
28-07-2023,94.71,-13.44
02-07-2024,260.64,44.28
06-10-2021,424.71,157.14
06-04-2021,122.76,41.67
02-08-2024,53.784,-0.936
28-07-2024,93.51,2.79
28-11-2024,151.92,65.28
09-05-2023,45.3678,-9.2922
30-03-2021,218.4,69.81
10-09-2024,145.86,11.64
25-09-2023,176.256,11.736
17-01-2022,248.82,89.55
04-06-2023,158.58,69.66
24-04-2022,102.7776,3.7776
24-06-2024,164.754,52.974
12-08-2023,137.07,56.16
04-12-2024,432.6615,-394.2585
07-12-2022,236.1,73.14
11-03-2024,139.59,69.75
28-09-2022,97.3674,23.9274
07-08-2024,196.92,90.48
26-04-2023,277.14,38.76
01-03-2021,91.872,-45.948
15-08-2022,262.14,73.38
10-10-2024,449.9154,203.1354
16-04-2023,46.98,-1.08
17-12-2023,41.85,4.65
01-12-2024,305.91,47.55
06-04-2023,100.008,9.978
18-08-2021,346.3656,6.5256
26-05-2024,50.4,3
07-11-2023,180.72,-9.84
13-06-2023,145.0674,-15.7626
29-12-2024,161.0034,32.9634
03-05-2023,185.1645,-2.6355
31-10-2022,87.42,32.34
25-12-2023,119.88,16.74
29-07-2023,268.1535,-207.4965
21-08-2021,210.24,57.6
15-05-2023,53.01,4.77
09-10-2023,171.828,20.988
13-06-2023,365.22,21.9
10-05-2021,134.73,22.41
26-09-2024,99.3012,16.7412
11-08-2021,156.87,39.15
13-03-2024,52.86,11.58
02-09-2024,116.397,24.327
30-11-2022,95.22,16.14
29-05-2024,149.58,14.94
07-07-2022,144.54,18.72
07-06-2023,213.0942,-18.0258
02-09-2023,115.0131,-4.1769
24-01-2022,253.02,5.04
11-04-2023,252.06,12.6
11-10-2022,58.8,18.78
14-11-2022,139.35,-86.43
26-04-2021,90.024,-18.096
25-08-2024,219.78,9.63
06-08-2023,171,32.4
24-11-2023,139.86,40.5
27-05-2024,83.754,13.914
08-05-2022,86.4,-56.16
15-10-2022,195.78,76.32
22-12-2021,309.042,-20.658
14-10-2024,99.54,33.84
06-10-2024,172.86,57.03
23-10-2023,251.73,123.3
02-10-2022,102.87,27.36
12-12-2022,36.3474,-15.8526
20-02-2022,186.948,-74.952
08-11-2021,53.76,17.64
22-03-2022,42.84,11.07
20-08-2024,130.221,-14.859
12-07-2022,172.62,-62.16
11-06-2024,129.843,-8.667
22-10-2022,281.82,30.96
04-02-2024,232.848,-97.032
05-09-2021,195.786,29.436
21-08-2023,95.64,14.34
22-01-2024,63.2025,-34.6275
17-12-2024,56.52,23.7
08-12-2024,80.9205,-0.0795
20-11-2023,133.3341,40.1241
28-08-2022,185.265,-81.585
10-04-2022,194.64,42.72
06-09-2021,2472.66,1038.42
13-08-2022,294.0795,-85.9905
07-05-2023,284.97,39.69
22-12-2024,58.98,12.96
21-08-2023,145.26,47.88
26-01-2021,342.51,54.6
30-01-2023,204.552,-22.728
17-06-2021,265.26,13.26
13-06-2022,44.64,-11.91
27-12-2024,179.5878,-19.9722
15-10-2022,193.05,34.65
29-10-2024,209.655,34.905
13-12-2022,48.492,1.602
14-05-2021,84.12,31.92
04-11-2023,45.0288,-2.5812
05-06-2023,145.05,26.1
17-06-2021,118.92,8.28
17-04-2023,125.4,41.25
30-01-2022,135.351,54.081
17-09-2024,85.464,2.844
20-06-2022,163.05,-146.85
26-04-2023,129.54,19.74
22-10-2024,205.08,36.84
21-06-2023,295.95,144.9
02-08-2022,98.88,21.72
20-11-2024,358.668,-24.012
08-12-2024,94.98,9.48
03-05-2023,39.15,1.89
24-09-2022,126.9,49.2
21-11-2024,103.95,24.93
14-08-2022,223.938,-19.962
23-02-2021,97.83,-29.43
15-06-2022,47.04,17.4
25-12-2023,152.1,30.42
01-12-2021,103.38,40.26
15-09-2021,187.83,33.75
30-03-2021,126.63,17.64
01-10-2022,177.48,81.6
07-03-2023,136.1781,-6.6519
29-04-2024,80.109,15.939
12-07-2023,206.784,-27.576
21-11-2024,96.78,44.46
09-06-2021,136.242,37.782
30-06-2022,112.86,7.26
11-07-2024,43.2,1.2
16-06-2024,96.84,-60.12
05-06-2024,118.2,48.36
29-04-2024,86.265,13.365
18-03-2021,138.3942,35.0142
04-05-2021,41.832,-8.088
14-11-2021,63.948,-9.672
02-12-2024,115.5006,-34.9794
10-10-2024,95.64,14.34
01-10-2024,277.7166,52.8966
19-12-2022,276.9378,-33.3822
26-11-2023,88.26,28.2
13-10-2024,178.56,10.68
20-01-2022,225.747,49.977
02-10-2023,63.072,-36.828
25-08-2024,241.299,2.619
29-10-2024,90.45,40.5
22-01-2023,144.99,12.96
31-05-2024,150.084,-62.856
22-04-2024,67.92,14.94
21-11-2024,150.12,-66.06
28-12-2022,37.476,12.036
02-05-2024,153.738,-13.842
08-11-2023,180.6,81.27
02-10-2024,156.87,39.15
31-12-2023,170.964,-18.996
13-10-2024,340.08,33.96
25-08-2024,63.3456,16.7856
28-12-2022,200.943,4.743
18-06-2023,48.057,-8.703
14-06-2023,103.38,-74.46
06-06-2022,80.22,35.28
14-03-2024,152.604,40.644
16-01-2023,44.037,2.907
20-08-2024,3410.82,136.26
03-09-2022,68.1156,-19.4544
24-07-2022,82.6068,22.6068
15-03-2024,147.258,62.118
30-09-2021,251.73,123.3
05-10-2021,244.728,67.968
27-09-2021,173.34,76.23
30-06-2024,63.504,1.044
16-12-2024,164.016,-95.724
24-10-2024,111.84,41.28
18-01-2022,170.928,5.688
31-08-2021,76.68,0
01-11-2021,131.94,10.53
19-06-2023,179.46,43.02
24-05-2021,111.72,37.92
24-10-2022,234.36,86.64
15-05-2023,221.184,36.864
29-10-2024,177.525,41.325
24-01-2022,231.36,64.68
25-06-2023,132.165,58.665
08-03-2022,141.192,-94.128
18-03-2024,113.82,53.46
10-07-2024,61.56,20.88
25-03-2023,333.78,76.74
